"STATE_NAME","GEOID","event_type","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Alabama",1055,"Extreme Cold Event",2018,8,185036.6,63581.2
"Alabama",1055,"Extreme Cold Event",2020,4,207516,0
"Alabama",1055,"Extreme Cold Event",2022,4,204509.6,6012.8
"Alabama",1055,"Extreme Heat Event",2008,1,15000,NA
"Alabama",1055,"Extreme Heat Event",2010,8,46473.3,21560.2
"Alabama",1055,"Extreme Heat Event",2011,4,43151.3,41506.4
"Alabama",1055,"Extreme Heat Event",2015,3,2696.2,2068.5
"Alabama",1055,"Extreme Heat Event",2017,3,69932,60752.9
"Alabama",1055,"Extreme Heat Event",2019,16,50853.8,20828.7
"Alabama",1055,"Extreme Heat Event",2021,1,55397.5,NA
"Alabama",1055,"Extreme Heat Event",2022,8,44822.6,59616.4
"Alabama",1057,"Extreme Cold Event",2009,2,236235.2,0
"Alabama",1057,"Extreme Cold Event",2010,10,212702.1,60825.1
"Alabama",1057,"Extreme Cold Event",2011,1,236220.7,NA
"Alabama",1057,"Extreme Cold Event",2014,6,236235.2,0
"Alabama",1057,"Extreme Cold Event",2015,3,236235.2,0
"Alabama",1057,"Extreme Cold Event",2017,3,236235.2,0
"Alabama",1057,"Extreme Cold Event",2018,10,217024,30933
"Alabama",1057,"Extreme Cold Event",2020,1,236235.2,NA
"Alabama",1057,"Extreme Cold Event",2021,3,174615.4,60906.2
"Alabama",1057,"Extreme Cold Event",2022,5,236235.2,0
"Alabama",1057,"Extreme Heat Event",2011,4,5619.9,3682.6
"Alabama",1057,"Extreme Heat Event",2021,3,1110.6,629.8
"Alabama",1057,"Extreme Heat Event",2022,4,62205.7,78684
"Alabama",1059,"Extreme Cold Event",2009,2,246881.1,0
"Alabama",1059,"Extreme Cold Event",2010,10,246285.7,1882.7
"Alabama",1059,"Extreme Cold Event",2011,2,223597.7,32927.7
"Alabama",1059,"Extreme Cold Event",2012,3,200314.3,0
"Alabama",1059,"Extreme Cold Event",2014,4,246881.1,0
"Alabama",1059,"Extreme Cold Event",2015,4,194180.1,101479.7
"Alabama",1059,"Extreme Cold Event",2017,3,178593.6,118277.5
"Alabama",1059,"Extreme Cold Event",2018,8,221273.3,72429.9
"Alabama",1059,"Extreme Cold Event",2020,1,246881.1,NA
"Alabama",1059,"Extreme Cold Event",2021,4,88754.4,106648
"Alabama",1059,"Extreme Cold Event",2022,5,105806.1,128783.3
"Alabama",1061,"Extreme Cold Event",2008,1,192946.6,NA
"Alabama",1061,"Extreme Cold Event",2009,6,144089.8,87078.5
"Alabama",1061,"Extreme Cold Event",2010,12,194348,27284.1
"Alabama",1061,"Extreme Cold Event",2011,1,19089.8,NA
"Alabama",1061,"Extreme Cold Event",2013,4,166332.5,0
"Alabama",1061,"Extreme Cold Event",2014,5,162965,62787.7
"Alabama",1061,"Extreme Cold Event",2015,3,205125.5,0
"Alabama",1061,"Extreme Cold Event",2016,2,150573.4,13792.5
"Alabama",1061,"Extreme Cold Event",2017,2,172973,45470.4
"Alabama",1061,"Extreme Cold Event",2018,6,197659,18289.2
"Alabama",1061,"Extreme Cold Event",2020,4,166649.6,27248.9
"Alabama",1061,"Extreme Cold Event",2022,3,205125.5,0
"Alabama",1061,"Extreme Heat Event",2009,6,7847.3,5865.7
"Alabama",1061,"Extreme Heat Event",2010,8,4291.4,3963.4
"Alabama",1061,"Extreme Heat Event",2011,5,18798.3,10289.5
"Alabama",1061,"Extreme Heat Event",2017,3,1082.8,1106.9
"Alabama",1061,"Extreme Heat Event",2019,6,83681.4,72117.7
"Alabama",1061,"Extreme Heat Event",2021,1,24767.2,NA
"Alabama",1061,"Extreme Heat Event",2022,2,40012.2,17989.3
"Alabama",1063,"Extreme Cold Event",2009,2,242876.8,0
"Alabama",1063,"Extreme Cold Event",2010,9,196260.5,90796.4
"Alabama",1063,"Extreme Cold Event",2011,1,162504.1,NA
"Alabama",1063,"Extreme Cold Event",2014,5,200312.9,91808.1
"Alabama",1063,"Extreme Cold Event",2015,2,242876.8,0
"Alabama",1063,"Extreme Cold Event",2017,2,242876.8,0
"Alabama",1063,"Extreme Cold Event",2018,7,242006.5,2302.5
"Alabama",1063,"Extreme Cold Event",2020,1,242876.8,NA
"Alabama",1063,"Extreme Cold Event",2021,3,184351.3,18920.2
"Alabama",1063,"Extreme Cold Event",2022,4,222783.6,40186.3
"Alabama",1063,"Extreme Heat Event",2016,1,230,NA
"Alabama",1065,"Extreme Cold Event",2009,2,201379.3,0
"Alabama",1065,"Extreme Cold Event",2010,7,201136.7,641.8
"Alabama",1065,"Extreme Cold Event",2011,1,2385.7,NA
"Alabama",1065,"Extreme Cold Event",2014,4,210868.5,20126.4
"Alabama",1065,"Extreme Cold Event",2015,3,161703.6,137404.9
"Alabama",1065,"Extreme Cold Event",2017,2,241034.3,0
"Alabama",1065,"Extreme Cold Event",2018,7,240799,622.6
"Alabama",1065,"Extreme Cold Event",2020,1,241034.3,NA
"Alabama",1065,"Extreme Cold Event",2021,3,2385.7,0
"Alabama",1065,"Extreme Cold Event",2022,4,181372.1,119324.3
"Alabama",1067,"Extreme Cold Event",2008,1,195013.4,NA
"Alabama",1067,"Extreme Cold Event",2009,5,159840.7,78310.2
"Alabama",1067,"Extreme Cold Event",2010,13,200866.9,5104.1
"Alabama",1067,"Extreme Cold Event",2012,4,196835.9,0
"Alabama",1067,"Extreme Cold Event",2013,4,203178.7,0
"Alabama",1067,"Extreme Cold Event",2014,3,203178.7,0
"Alabama",1067,"Extreme Cold Event",2015,3,203178.7,0
"Alabama",1067,"Extreme Cold Event",2016,1,59491.7,NA
"Alabama",1067,"Extreme Cold Event",2017,4,198421.6,3171.4
"Alabama",1067,"Extreme Cold Event",2018,8,177735,69438.4
"Alabama",1067,"Extreme Cold Event",2020,3,107387.4,82957.7
"Alabama",1067,"Extreme Cold Event",2022,3,203178.7,0
"Alabama",1067,"Extreme Heat Event",2008,5,5688.5,1319.8
"Alabama",1067,"Extreme Heat Event",2009,10,12795.8,9844.9
"Alabama",1067,"Extreme Heat Event",2010,1,15706.7,NA
"Alabama",1067,"Extreme Heat Event",2011,6,8371.6,8788.9
"Alabama",1067,"Extreme Heat Event",2013,1,207.8,NA
"Alabama",1067,"Extreme Heat Event",2017,3,2429.9,2815.4
"Alabama",1067,"Extreme Heat Event",2019,1,60506.1,NA
"Alabama",1067,"Extreme Heat Event",2020,1,7831.4,NA
"Alabama",1067,"Extreme Heat Event",2021,1,33976.4,NA
"Alabama",1067,"Extreme Heat Event",2022,5,39911.8,39955.1
"Alabama",1069,"Extreme Cold Event",2008,1,86570.2,NA
"Alabama",1069,"Extreme Cold Event",2009,5,148350.6,60025.3
"Alabama",1069,"Extreme Cold Event",2010,13,193072.2,28583.6
"Alabama",1069,"Extreme Cold Event",2012,4,110766.9,0
"Alabama",1069,"Extreme Cold Event",2013,4,164976.9,0
"Alabama",1069,"Extreme Cold Event",2014,4,193523.3,25588.7
"Alabama",1069,"Extreme Cold Event",2015,3,206317.6,0
"Alabama",1069,"Extreme Cold Event",2016,2,97343.8,81736.5
"Alabama",1069,"Extreme Cold Event",2017,5,138751.7,42376.8
"Alabama",1069,"Extreme Cold Event",2018,7,183417.3,40107.6
"Alabama",1069,"Extreme Cold Event",2020,4,110138.2,84146.3
"Alabama",1069,"Extreme Cold Event",2022,4,166984.6,78665.9
"Alabama",1069,"Extreme Heat Event",2009,7,7856.7,8713.9
"Alabama",1069,"Extreme Heat Event",2010,4,3934.8,2551.5
"Alabama",1069,"Extreme Heat Event",2011,6,5600.7,4135.5
"Alabama",1069,"Extreme Heat Event",2017,3,3305.5,3936.3
"Alabama",1069,"Extreme Heat Event",2019,5,49693.8,68206.9
"Alabama",1069,"Extreme Heat Event",2020,1,11174.3,NA
"Alabama",1069,"Extreme Heat Event",2022,4,30677,26960.5
"Alabama",1071,"Extreme Cold Event",2009,7,173842.1,184990.9
"Alabama",1071,"Extreme Cold Event",2010,14,141784.6,153133
"Alabama",1071,"Extreme Cold Event",2011,1,44382.4,NA
"Alabama",1071,"Extreme Cold Event",2014,13,193694.1,202772.6
"Alabama",1071,"Extreme Cold Event",2015,10,216854.8,228559.7
"Alabama",1071,"Extreme Cold Event",2016,3,163721,235552.9
"Alabama",1071,"Extreme Cold Event",2017,5,182360.4,230141.1
"Alabama",1071,"Extreme Cold Event",2018,17,218252.9,216907.4
"Alabama",1071,"Extreme Cold Event",2020,2,216854.8,306645
"Alabama",1071,"Extreme Cold Event",2022,8,209948.2,225145.9
"Alabama",1071,"Extreme Heat Event",2011,1,7228.9,NA
"Alabama",1071,"Extreme Heat Event",2019,3,11204.9,14697.6
"Alabama",1071,"Extreme Heat Event",2020,4,12042.8,14521.2
"Alabama",1071,"Extreme Heat Event",2021,3,5572,8872.9
"Alabama",1071,"Extreme Heat Event",2022,7,55132.4,36886.8
"Alabama",1073,"Extreme Cold Event",2009,5,188035.4,212071.8
"Alabama",1073,"Extreme Cold Event",2010,8,379453,115669.6
"Alabama",1073,"Extreme Cold Event",2014,7,344075,107296.3
"Alabama",1073,"Extreme Cold Event",2015,3,420348.4,0
"Alabama",1073,"Extreme Cold Event",2017,4,304609.5,157715.9
"Alabama",1073,"Extreme Cold Event",2018,7,420348.4,0
"Alabama",1073,"Extreme Cold Event",2020,4,129957.1,193594.2
"Alabama",1073,"Extreme Cold Event",2021,1,291440,NA
"Alabama",1073,"Extreme Cold Event",2022,5,368785,70606
"Alabama",1073,"Extreme Heat Event",2009,2,56400,9758.1
"Alabama",1073,"Extreme Heat Event",2010,5,76319.1,56575.7
"Alabama",1073,"Extreme Heat Event",2011,3,207467,26018.6
"Alabama",1073,"Extreme Heat Event",2015,1,22200,NA
"Alabama",1073,"Extreme Heat Event",2016,5,57260,33367.2
"Alabama",1073,"Extreme Heat Event",2018,1,2342.7,NA
"Alabama",1073,"Extreme Heat Event",2019,2,82443.3,88921.9
"Alabama",1073,"Extreme Heat Event",2020,1,13070.6,NA
"Alabama",1073,"Extreme Heat Event",2021,4,148064,179499.7
"Alabama",1073,"Extreme Heat Event",2022,5,274893.1,160535.3
"Alabama",1075,"Extreme Cold Event",2009,2,227694.3,0
"Alabama",1075,"Extreme Cold Event",2010,11,196082.5,59214.3
"Alabama",1075,"Extreme Cold Event",2011,1,227694.3,NA
"Alabama",1075,"Extreme Cold Event",2012,1,49728.6,NA
"Alabama",1075,"Extreme Cold Event",2014,6,204164.2,48544.7
"Alabama",1075,"Extreme Cold Event",2015,4,154030.6,87677.9
"Alabama",1075,"Extreme Cold Event",2017,3,205133.2,39076.9
"Alabama",1075,"Extreme Cold Event",2018,11,211933,52274.4
"Alabama",1075,"Extreme Cold Event",2020,1,227694.3,NA
"Alabama",1075,"Extreme Cold Event",2021,3,227694.3,0
"Alabama",1075,"Extreme Cold Event",2022,5,227694.3,0
"Alabama",1075,"Extreme Heat Event",2010,1,3273.2,NA
"Alabama",1075,"Extreme Heat Event",2017,3,2374.1,1422.9
"Alabama",1075,"Extreme Heat Event",2018,4,3869.3,2601.3
"Alabama",1075,"Extreme Heat Event",2019,2,8555.6,6875.1
"Alabama",1075,"Extreme Heat Event",2021,4,47977.3,33941.4
"Alabama",1075,"Extreme Heat Event",2022,1,206213.6,NA
"Alabama",1077,"Extreme Cold Event",2009,2,277803.2,0
"Alabama",1077,"Extreme Cold Event",2010,10,234828.8,90598.1
"Alabama",1077,"Extreme Cold Event",2011,2,277155.4,916.1
"Alabama",1077,"Extreme Cold Event",2012,3,276507.7,0
"Alabama",1077,"Extreme Cold Event",2014,4,257566.5,40473.5
"Alabama",1077,"Extreme Cold Event",2015,4,262260,31086.3
"Alabama",1077,"Extreme Cold Event",2016,1,1132.6,NA
"Alabama",1077,"Extreme Cold Event",2017,3,256801.4,36376.2
"Alabama",1077,"Extreme Cold Event",2018,8,253271.2,69387.1
"Alabama",1077,"Extreme Cold Event",2020,1,196856.2,NA
"Alabama",1077,"Extreme Cold Event",2021,4,129761.5,98694.5
"Alabama",1077,"Extreme Cold Event",2022,3,212006.9,113962.5
"Alabama",1077,"Extreme Heat Event",2011,3,29765.4,11497.1
"Alabama",1079,"Extreme Cold Event",2009,5,122230.2,138743.2
"Alabama",1079,"Extreme Cold Event",2010,10,249581.3,50489.7
"Alabama",1079,"Extreme Cold Event",2011,2,273838.6,533.3
"Alabama",1079,"Extreme Cold Event",2012,3,273461.5,0
"Alabama",1079,"Extreme Cold Event",2014,8,155368.1,128687.7
"Alabama",1079,"Extreme Cold Event",2015,4,243917.6,55012.4
"Alabama",1079,"Extreme Cold Event",2017,3,236684.9,65005.2
"Alabama",1079,"Extreme Cold Event",2018,7,274215.7,0
"Alabama",1079,"Extreme Cold Event",2020,1,274215.7,NA
"Alabama",1079,"Extreme Cold Event",2021,1,196329.5,NA
"Alabama",1079,"Extreme Cold Event",2022,5,131799,133191.3
"Alabama",1079,"Extreme Heat Event",2011,4,63001.9,16342.9
"Alabama",1079,"Extreme Heat Event",2012,1,400,NA
"Alabama",1081,"Extreme Cold Event",2009,4,225407,0
"Alabama",1081,"Extreme Cold Event",2010,11,225382.9,79.9
"Alabama",1081,"Extreme Cold Event",2012,2,225274.5,187.5
"Alabama",1081,"Extreme Cold Event",2014,4,218992.7,12828.6
"Alabama",1081,"Extreme Cold Event",2015,4,225407,0
"Alabama",1081,"Extreme Cold Event",2016,2,23835.6,0
"Alabama",1081,"Extreme Cold Event",2017,2,136198.8,126159.4
"Alabama",1081,"Extreme Cold Event",2018,8,221753.3,10334.3
"Alabama",1081,"Extreme Cold Event",2020,1,225407,NA
"Alabama",1081,"Extreme Cold Event",2022,3,225407,0
"Alabama",1081,"Extreme Heat Event",2009,6,105952.3,36349.7
"Alabama",1081,"Extreme Heat Event",2010,7,82280.2,26348.7
"Alabama",1081,"Extreme Heat Event",2011,7,135203.5,85083.9
"Alabama",1081,"Extreme Heat Event",2015,3,60622.1,46965.3
"Alabama",1081,"Extreme Heat Event",2018,1,370.9,NA
"Alabama",1081,"Extreme Heat Event",2019,6,141125,87423.2
"Alabama",1081,"Extreme Heat Event",2021,3,9397.5,14492
"Alabama",1081,"Extreme Heat Event",2022,7,88106.7,97591.8
"Alabama",1083,"Extreme Cold Event",2009,5,216106.9,16189.1
"Alabama",1083,"Extreme Cold Event",2010,8,233841.2,0
"Alabama",1083,"Extreme Cold Event",2011,2,222677.4,15788
"Alabama",1083,"Extreme Cold Event",2012,3,211513.6,0
"Alabama",1083,"Extreme Cold Event",2014,8,197479.6,68595.2
"Alabama",1083,"Extreme Cold Event",2015,5,220572.9,29668.8
"Alabama",1083,"Extreme Cold Event",2017,3,233841.2,0
"Alabama",1083,"Extreme Cold Event",2018,7,233841.2,0
"Alabama",1083,"Extreme Cold Event",2019,1,2240.9,NA
"Alabama",1083,"Extreme Cold Event",2020,1,233841.2,NA
"Alabama",1083,"Extreme Cold Event",2021,1,57826.3,NA
"Alabama",1083,"Extreme Cold Event",2022,5,135289.6,122054.3
"Alabama",1083,"Extreme Heat Event",2009,1,2400,NA
"Alabama",1083,"Extreme Heat Event",2010,8,13980.4,17020.3
"Alabama",1083,"Extreme Heat Event",2011,7,137668.8,108967.6
"Alabama",1083,"Extreme Heat Event",2012,3,16640.4,12704.7
"Alabama",1083,"Extreme Heat Event",2015,3,37839,46523.1
"Alabama",1083,"Extreme Heat Event",2017,12,22646.8,36243.3
"Alabama",1083,"Extreme Heat Event",2018,4,3350.7,1957.4
"Alabama",1083,"Extreme Heat Event",2019,2,13190.1,5784.3
"Alabama",1083,"Extreme Heat Event",2020,3,112668.5,86340.2
"Alabama",1083,"Extreme Heat Event",2021,1,85784,NA
"Alabama",1083,"Extreme Heat Event",2022,6,103912.9,77246.6
"Alabama",1085,"Extreme Cold Event",2009,3,262756.6,0
"Alabama",1085,"Extreme Cold Event",2010,8,262756.6,0
"Alabama",1085,"Extreme Cold Event",2011,1,753.8,NA
"Alabama",1085,"Extreme Cold Event",2014,4,262756.6,0
"Alabama",1085,"Extreme Cold Event",2015,3,262756.6,0
"Alabama",1085,"Extreme Cold Event",2017,2,262756.6,0
"Alabama",1085,"Extreme Cold Event",2018,7,262756.6,0
"Alabama",1085,"Extreme Cold Event",2020,1,262756.6,NA
"Alabama",1085,"Extreme Cold Event",2022,3,262756.6,0
"Alabama",1085,"Extreme Heat Event",2009,6,15212.6,15047.4
"Alabama",1085,"Extreme Heat Event",2010,1,465.8,NA
"Alabama",1085,"Extreme Heat Event",2011,7,40720.3,21388.7
"Alabama",1085,"Extreme Heat Event",2012,1,331.7,NA
"Alabama",1085,"Extreme Heat Event",2016,1,331.7,NA
"Alabama",1085,"Extreme Heat Event",2019,6,35716.2,22008.5
"Alabama",1085,"Extreme Heat Event",2021,2,9379,11885
"Alabama",1085,"Extreme Heat Event",2022,2,7965.4,282.8
"Alabama",1087,"Extreme Cold Event",2009,4,223354.5,0
"Alabama",1087,"Extreme Cold Event",2010,11,192026.1,66098.8
"Alabama",1087,"Extreme Cold Event",2012,2,82667.8,87753.9
"Alabama",1087,"Extreme Cold Event",2014,4,223354.5,0
"Alabama",1087,"Extreme Cold Event",2015,4,223354.5,0
"Alabama",1087,"Extreme Cold Event",2017,2,193600.6,42078.3
"Alabama",1087,"Extreme Cold Event",2018,8,213457.3,27993.5
"Alabama",1087,"Extreme Cold Event",2020,1,223354.5,NA
"Alabama",1087,"Extreme Cold Event",2022,3,223354.5,0
"Alabama",1087,"Extreme Heat Event",2009,5,23938.6,9269.6
"Alabama",1087,"Extreme Heat Event",2010,2,4634.9,3275.4
"Alabama",1087,"Extreme Heat Event",2011,7,92394.9,62440.4
"Alabama",1087,"Extreme Heat Event",2019,5,103576.5,109396.1
"Alabama",1087,"Extreme Heat Event",2022,3,91433,15912
"Alabama",1089,"Extreme Cold Event",2009,5,312644.9,0
"Alabama",1089,"Extreme Cold Event",2010,8,300292.5,34365.6
"Alabama",1089,"Extreme Cold Event",2011,2,160100.6,193396.3
"Alabama",1089,"Extreme Cold Event",2012,3,23348.7,0
"Alabama",1089,"Extreme Cold Event",2014,8,305662.5,19749.1
"Alabama",1089,"Extreme Cold Event",2015,5,312619,35.4
"Alabama",1089,"Extreme Cold Event",2016,2,122398,119232.3
"Alabama",1089,"Extreme Cold Event",2017,3,307380.7,9117.8
"Alabama",1089,"Extreme Cold Event",2018,9,274681.8,81246.8
"Alabama",1089,"Extreme Cold Event",2019,1,7881.4,NA
"Alabama",1089,"Extreme Cold Event",2020,1,312644.9,NA
"Alabama",1089,"Extreme Cold Event",2021,1,7881.4,NA
"Alabama",1089,"Extreme Cold Event",2022,5,240520.4,132279.3
"Alabama",1089,"Extreme Heat Event",2008,4,17350,7323.7
"Alabama",1089,"Extreme Heat Event",2010,11,112536,103103.7
"Alabama",1089,"Extreme Heat Event",2011,12,130101.9,119059.4
"Alabama",1089,"Extreme Heat Event",2012,6,58846.5,60133.3
"Alabama",1089,"Extreme Heat Event",2013,1,2500,NA
"Alabama",1089,"Extreme Heat Event",2015,2,30520.3,40714.1
"Alabama",1089,"Extreme Heat Event",2017,10,16539.4,28864.9
"Alabama",1089,"Extreme Heat Event",2018,5,4999.5,5105.3
"Alabama",1089,"Extreme Heat Event",2019,2,55798.6,21635.5
"Alabama",1089,"Extreme Heat Event",2020,4,200596.7,126362.5
"Alabama",1089,"Extreme Heat Event",2021,3,107110.7,130636.8
"Alabama",1089,"Extreme Heat Event",2022,9,140232.8,139137.9
"Alabama",1091,"Extreme Cold Event",2009,2,164671.8,0
"Alabama",1091,"Extreme Cold Event",2010,6,164671.8,0
"Alabama",1091,"Extreme Cold Event",2011,1,164671.8,NA
"Alabama",1091,"Extreme Cold Event",2014,3,228716.3,110928.3
"Alabama",1091,"Extreme Cold Event",2015,2,356805.2,0
"Alabama",1091,"Extreme Cold Event",2017,2,356805.2,0
"Alabama",1091,"Extreme Cold Event",2018,7,334170.5,59885.7
"Alabama",1091,"Extreme Cold Event",2020,1,356805.2,NA
"Alabama",1091,"Extreme Cold Event",2021,3,164671.8,0
"Alabama",1091,"Extreme Cold Event",2022,4,308771.8,96066.7
"Alabama",1091,"Extreme Heat Event",2016,4,18266.6,20102.6
"Alabama",1091,"Extreme Heat Event",2020,3,26027.1,7948.6
"Alabama",1091,"Extreme Heat Event",2022,3,32853.6,3454.6
"Alabama",1093,"Extreme Cold Event",2009,2,281766,0
"Alabama",1093,"Extreme Cold Event",2010,10,263759.5,56941.6
"Alabama",1093,"Extreme Cold Event",2011,2,179260,144965.4
"Alabama",1093,"Extreme Cold Event",2012,3,76754,0
"Alabama",1093,"Extreme Cold Event",2014,6,249435,50087
"Alabama",1093,"Extreme Cold Event",2015,4,214827.2,103112
"Alabama",1093,"Extreme Cold Event",2017,3,270410.2,19668.8
"Alabama",1093,"Extreme Cold Event",2018,11,221334.3,85910.7
"Alabama",1093,"Extreme Cold Event",2020,1,281766,NA
"Alabama",1093,"Extreme Cold Event",2021,3,227055.9,47380.4
"Alabama",1093,"Extreme Cold Event",2022,5,270836.6,9977.1
"Alabama",1093,"Extreme Heat Event",2011,1,150.2,NA
"Alabama",1093,"Extreme Heat Event",2022,1,4891.7,NA
"Alabama",1095,"Extreme Cold Event",2009,7,143152.7,71965.3
"Alabama",1095,"Extreme Cold Event",2010,8,186827.9,95361.9
"Alabama",1095,"Extreme Cold Event",2011,1,49345.4,NA
"Alabama",1095,"Extreme Cold Event",2014,8,174082,73230.2
"Alabama",1095,"Extreme Cold Event",2015,5,143037.5,129311.4
"Alabama",1095,"Extreme Cold Event",2017,3,174763.9,108615.6
"Alabama",1095,"Extreme Cold Event",2018,7,237473.2,0
"Alabama",1095,"Extreme Cold Event",2020,4,124472.6,75333.8
"Alabama",1095,"Extreme Cold Event",2022,4,237037.5,843.1
"Alabama",1095,"Extreme Heat Event",2010,2,609,517.5
"Alabama",1095,"Extreme Heat Event",2011,3,5713,4136.8
"Alabama",1095,"Extreme Heat Event",2014,1,10800,NA
"Alabama",1095,"Extreme Heat Event",2015,12,20023.2,10193.6
"Alabama",1095,"Extreme Heat Event",2016,6,17820,7593.8
"Alabama",1095,"Extreme Heat Event",2017,8,23019.4,11246.9
"Alabama",1095,"Extreme Heat Event",2018,4,13662.6,7367.4
"Alabama",1095,"Extreme Heat Event",2020,2,526.5,298.9
"Alabama",1095,"Extreme Heat Event",2022,4,1038.1,200.2
"Alabama",1097,"Extreme Cold Event",2009,4,210101,242500.5
"Alabama",1097,"Extreme Cold Event",2010,27,90974.9,169205.9
"Alabama",1097,"Extreme Cold Event",2011,4,110518.6,219172.9
"Alabama",1097,"Extreme Cold Event",2014,6,216671,237028
"Alabama",1097,"Extreme Cold Event",2015,6,146056.8,224837.4
"Alabama",1097,"Extreme Cold Event",2016,3,5005.8,7095.7
"Alabama",1097,"Extreme Cold Event",2017,7,89275.6,168265.3
"Alabama",1097,"Extreme Cold Event",2018,22,138400.8,206049.6
"Alabama",1097,"Extreme Cold Event",2020,3,140456.1,241675.2
"Alabama",1097,"Extreme Cold Event",2021,1,397180.3,NA
"Alabama",1097,"Extreme Cold Event",2022,12,143892.4,211285.9
"Alabama",1097,"Extreme Heat Event",2010,1,448.9,NA
"Alabama",1097,"Extreme Heat Event",2011,4,10184.8,9352
"Alabama",1097,"Extreme Heat Event",2014,2,1550,777.8
"Alabama",1097,"Extreme Heat Event",2015,2,7750,7990.3
"Alabama",1097,"Extreme Heat Event",2016,3,1097,659.9
"Alabama",1097,"Extreme Heat Event",2018,1,1579.3,NA
"Alabama",1097,"Extreme Heat Event",2019,13,1913.3,1166
"Alabama",1097,"Extreme Heat Event",2020,6,887.1,512.3
"Alabama",1099,"Extreme Cold Event",2009,3,293166.6,133582.2
"Alabama",1099,"Extreme Cold Event",2010,9,342684.1,82818.7
"Alabama",1099,"Extreme Cold Event",2011,1,370290.3,NA
"Alabama",1099,"Extreme Cold Event",2014,4,278170.6,184239.3
"Alabama",1099,"Extreme Cold Event",2015,3,287471.6,143446.1
"Alabama",1099,"Extreme Cold Event",2017,2,327512.7,60496.7
"Alabama",1099,"Extreme Cold Event",2018,7,358791.2,30423.7
"Alabama",1099,"Extreme Cold Event",2020,1,370290.3,NA
"Alabama",1099,"Extreme Cold Event",2022,3,359646.3,18435.9
"Alabama",1099,"Extreme Heat Event",2011,5,6130.1,8839.1
"Alabama",1099,"Extreme Heat Event",2019,2,6059,2493.8
"Alabama",1099,"Extreme Heat Event",2021,3,6428.5,7819.6
"Alabama",1101,"Extreme Cold Event",2009,4,223101,134360.5
"Alabama",1101,"Extreme Cold Event",2010,9,263211.3,81209.8
"Alabama",1101,"Extreme Cold Event",2014,4,290281.2,0
"Alabama",1101,"Extreme Cold Event",2015,4,223101,134360.5
"Alabama",1101,"Extreme Cold Event",2017,2,290281.2,0
"Alabama",1101,"Extreme Cold Event",2018,8,254641,94353.5
"Alabama",1101,"Extreme Cold Event",2020,1,290281.2,NA
"Alabama",1101,"Extreme Cold Event",2022,3,290281.2,0
"Alabama",1101,"Extreme Heat Event",2008,3,14162.9,6962.6
"Alabama",1101,"Extreme Heat Event",2009,5,29775.2,26711
"Alabama",1101,"Extreme Heat Event",2010,7,9554.4,6320.8
"Alabama",1101,"Extreme Heat Event",2011,13,89188.7,75591.9
"Alabama",1101,"Extreme Heat Event",2012,2,9633.9,800.6
"Alabama",1101,"Extreme Heat Event",2013,1,1200,NA
"Alabama",1101,"Extreme Heat Event",2014,2,8376.8,4087
