"STATE_NAME","GEOID","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Nebraska",31137,2016,4,123552,137281.8
"Nebraska",31137,2017,7,142051.2,125233.1
"Nebraska",31137,2018,3,197594.6,77654.5
"Nebraska",31137,2019,6,195883.2,73773.4
"Nebraska",31137,2020,3,209014.3,41457.8
"Nebraska",31137,2021,13,231731.4,38568.6
"Nebraska",31137,2022,8,187593.2,74749.4
"Nebraska",31139,2008,4,271919.8,0
"Nebraska",31139,2009,6,169229,113597.4
"Nebraska",31139,2010,6,230427.9,101633.9
"Nebraska",31139,2011,10,191293.2,106427.4
"Nebraska",31139,2012,2,95721.8,27604.4
"Nebraska",31139,2013,4,251257,41325.6
"Nebraska",31139,2014,4,271572.3,694.9
"Nebraska",31139,2015,8,78543.1,106751.4
"Nebraska",31139,2016,5,259827.9,27038.3
"Nebraska",31139,2017,6,271919.8,0
"Nebraska",31139,2018,3,271919.8,0
"Nebraska",31139,2019,9,262736.3,27550.4
"Nebraska",31139,2020,2,271919.8,0
"Nebraska",31139,2021,11,247353.4,81477.4
"Nebraska",31139,2022,8,261588.4,29221.6
"Nebraska",31141,2008,4,317028.5,0
"Nebraska",31141,2009,6,236920.3,119532.2
"Nebraska",31141,2010,6,184803.1,78933.6
"Nebraska",31141,2011,13,231260.3,119746.2
"Nebraska",31141,2012,2,317028.5,0
"Nebraska",31141,2013,4,223815.3,151376
"Nebraska",31141,2014,4,266052.6,101951.9
"Nebraska",31141,2015,3,276004.2,37713.5
"Nebraska",31141,2016,4,206550.4,127830.8
"Nebraska",31141,2017,7,271848.9,119533.9
"Nebraska",31141,2018,3,317028.5,0
"Nebraska",31141,2019,9,262494.2,102522.9
"Nebraska",31141,2020,5,136846,133875.5
"Nebraska",31141,2021,13,311150.9,16093.2
"Nebraska",31141,2022,11,239297,114459.2
"Nebraska",31143,2008,4,201711.9,0
"Nebraska",31143,2009,6,172786.3,67743.7
"Nebraska",31143,2010,5,66217.1,87320.6
"Nebraska",31143,2011,15,133684.3,79444.5
"Nebraska",31143,2012,2,201711.9,0
"Nebraska",31143,2013,3,201711.9,0
"Nebraska",31143,2014,4,156600.2,90070.3
"Nebraska",31143,2015,3,201711.9,0
"Nebraska",31143,2016,2,158012.4,61800.4
"Nebraska",31143,2017,6,180817.2,51181.4
"Nebraska",31143,2018,3,190531.7,19364.6
"Nebraska",31143,2019,8,149180.5,72816.7
"Nebraska",31143,2020,3,158418.7,74986.1
"Nebraska",31143,2021,13,201711.9,0
"Nebraska",31143,2022,13,136609.6,83290.9
"Nebraska",31145,2008,3,298328.9,35661.6
"Nebraska",31145,2009,6,281068.1,46192.6
"Nebraska",31145,2010,6,202749.6,71459.9
"Nebraska",31145,2011,14,228692,79289.8
"Nebraska",31145,2013,4,273134.5,91567.2
"Nebraska",31145,2014,5,318918.1,0
"Nebraska",31145,2015,3,260456.4,101258.6
"Nebraska",31145,2016,3,229465.4,79519.9
"Nebraska",31145,2017,7,199915.9,52939.2
"Nebraska",31145,2018,6,235290.6,72048
"Nebraska",31145,2019,4,232881.8,65834.5
"Nebraska",31145,2020,1,295655.6,NA
"Nebraska",31145,2021,11,298578.2,54174.1
"Nebraska",31145,2022,7,284493.3,58123
"Nebraska",31147,2008,3,227132.1,32624.8
"Nebraska",31147,2009,5,218369.6,57161.6
"Nebraska",31147,2010,11,182421.3,73800
"Nebraska",31147,2011,11,226989.6,40126.8
"Nebraska",31147,2013,1,245968,NA
"Nebraska",31147,2014,2,245968,0
"Nebraska",31147,2015,2,207616.5,54237.1
"Nebraska",31147,2016,5,244171.8,2695.4
"Nebraska",31147,2017,7,210996,92527.3
"Nebraska",31147,2018,3,245968,0
"Nebraska",31147,2019,7,242841,8227.1
"Nebraska",31147,2020,1,245968,NA
"Nebraska",31147,2021,15,243865.8,8141.7
"Nebraska",31147,2022,8,217660.3,53145.1
"Nebraska",31149,2008,7,450502.9,62007.6
"Nebraska",31149,2009,4,458793.4,44685.1
"Nebraska",31149,2010,1,481135.9,NA
"Nebraska",31149,2011,10,400262.5,136280.3
"Nebraska",31149,2012,1,313429.2,NA
"Nebraska",31149,2013,6,357959.9,191437.6
"Nebraska",31149,2014,4,350717.4,199776.9
"Nebraska",31149,2015,1,37773.5,NA
"Nebraska",31149,2016,9,410473.5,129558.2
"Nebraska",31149,2017,6,379839.1,192711.5
"Nebraska",31149,2018,2,481135.9,0
"Nebraska",31149,2019,9,400508.6,161836.7
"Nebraska",31149,2020,5,289775.1,262032.6
"Nebraska",31149,2021,9,420175.3,141619.1
"Nebraska",31149,2022,11,377105.1,185578.6
"Nebraska",31151,2008,4,258577.9,0
"Nebraska",31151,2009,5,173669.1,81291
"Nebraska",31151,2010,2,130231.3,181509.4
"Nebraska",31151,2011,10,137450.5,85766.1
"Nebraska",31151,2012,3,2022.9,1282.7
"Nebraska",31151,2013,3,258577.9,0
"Nebraska",31151,2014,2,258577.9,0
"Nebraska",31151,2015,4,67516,127460.8
"Nebraska",31151,2016,1,258577.9,NA
"Nebraska",31151,2017,5,176256.3,115594.5
"Nebraska",31151,2018,4,196249.4,124657
"Nebraska",31151,2019,7,90766.3,60653.5
"Nebraska",31151,2020,2,2992.3,3601.1
"Nebraska",31151,2021,14,214508.7,92308.6
"Nebraska",31151,2022,7,223844.6,91895.6
"Nebraska",31153,2008,4,85348.4,55419.2
"Nebraska",31153,2009,4,91964.2,14763.8
"Nebraska",31153,2010,7,83626.7,50466.3
"Nebraska",31153,2011,12,52064.4,45266.8
"Nebraska",31153,2012,2,113057.4,0.8
"Nebraska",31153,2013,2,113058,0
"Nebraska",31153,2014,4,65261.9,55209.9
"Nebraska",31153,2015,3,53366.3,51708.1
"Nebraska",31153,2016,5,106300.4,15110.4
"Nebraska",31153,2017,9,72651.8,48393.6
"Nebraska",31153,2018,5,72668,55312
"Nebraska",31153,2019,9,86861.1,40183.8
"Nebraska",31153,2020,2,71830.4,58304.6
"Nebraska",31153,2021,13,110725.1,7373.4
"Nebraska",31153,2022,7,101782.6,29831.9
"Nebraska",31155,2008,4,289186.8,108410.5
"Nebraska",31155,2009,4,119699.9,159415.5
"Nebraska",31155,2010,6,222673.4,163105.6
"Nebraska",31155,2011,9,219304.7,153810
"Nebraska",31155,2012,3,246171,126382.7
"Nebraska",31155,2013,2,348195.1,0
"Nebraska",31155,2014,4,236642.5,101118.3
"Nebraska",31155,2015,3,237116.4,110215.9
"Nebraska",31155,2016,5,326397.8,30046.6
"Nebraska",31155,2017,5,347674.7,1155
"Nebraska",31155,2018,4,274621.3,147147.5
"Nebraska",31155,2019,6,287481.1,139653.8
"Nebraska",31155,2020,7,171337.2,118011
"Nebraska",31155,2021,13,323539.4,67709
"Nebraska",31155,2022,8,305868.8,119716.9
"Nebraska",31157,2008,4,174448,200713
"Nebraska",31157,2009,6,283306.4,138489.5
"Nebraska",31157,2010,1,50300,NA
"Nebraska",31157,2011,14,181236.2,133146.8
"Nebraska",31157,2012,2,115683.6,135268.9
"Nebraska",31157,2013,6,237233.9,172017.4
"Nebraska",31157,2014,7,298967.1,130444.9
"Nebraska",31157,2015,3,140880.5,182802.3
"Nebraska",31157,2016,5,222730.5,163738.2
"Nebraska",31157,2017,6,287461.7,140818.3
"Nebraska",31157,2018,16,147347.6,136749.4
"Nebraska",31157,2019,17,110011.1,112551.5
"Nebraska",31157,2021,8,265246.8,153875.2
"Nebraska",31157,2022,8,275406.1,135138.7
"Nebraska",31159,2008,4,261123.5,0
"Nebraska",31159,2009,5,145297.6,107338.8
"Nebraska",31159,2010,4,70129.1,127335.4
"Nebraska",31159,2011,12,128811.7,95625.4
"Nebraska",31159,2012,2,138855.9,25972.5
"Nebraska",31159,2013,3,260448.6,1169
"Nebraska",31159,2014,3,221698.8,68285.6
"Nebraska",31159,2015,3,131624.6,112454.7
"Nebraska",31159,2016,3,95534.1,143577.3
"Nebraska",31159,2017,5,219127.6,59828.3
"Nebraska",31159,2018,3,261123.5,0
"Nebraska",31159,2019,6,130511.7,51970.6
"Nebraska",31159,2020,3,9736,7843.9
"Nebraska",31159,2021,13,232536.3,73859
"Nebraska",31159,2022,11,165901.7,125436.6
"Nebraska",31161,2008,6,481002.8,563263.1
"Nebraska",31161,2009,6,803900.3,579256.7
"Nebraska",31161,2010,3,719332.7,618598.4
"Nebraska",31161,2011,14,453257.6,497732.3
"Nebraska",31161,2012,2,446889.1,132448.2
"Nebraska",31161,2013,5,943131.7,524411
"Nebraska",31161,2014,6,981735.5,479903.7
"Nebraska",31161,2015,3,882238.8,511676.6
"Nebraska",31161,2016,7,652869.4,593335.4
"Nebraska",31161,2017,10,588565.9,499995.2
"Nebraska",31161,2018,14,488935.6,514182.1
"Nebraska",31161,2019,12,579696.9,510212.3
"Nebraska",31161,2021,12,689603,556395.6
"Nebraska",31161,2022,11,769396.8,567165.8
"Nebraska",31163,2008,4,261932.9,0
"Nebraska",31163,2009,6,192378.5,111311.9
"Nebraska",31163,2010,2,142600.1,168762.1
"Nebraska",31163,2011,10,229569.7,63954.5
"Nebraska",31163,2012,3,109663.3,132503.3
"Nebraska",31163,2013,4,261932.9,0
"Nebraska",31163,2014,3,197048.7,112382.7
"Nebraska",31163,2015,1,261932.9,NA
"Nebraska",31163,2016,4,261932.9,0
"Nebraska",31163,2017,7,222355.8,69468
"Nebraska",31163,2018,2,261932.9,0
"Nebraska",31163,2019,9,163468.6,82292.7
"Nebraska",31163,2020,3,206183.5,96560.7
"Nebraska",31163,2021,13,242402.4,70418.3
"Nebraska",31163,2022,12,164048.7,122883.8
"Nebraska",31165,2008,4,516949.6,541714.2
"Nebraska",31165,2009,8,627415.2,494332
"Nebraska",31165,2010,4,163613.1,174613.8
"Nebraska",31165,2011,14,420612.7,473941.2
"Nebraska",31165,2012,2,106604.6,63076
"Nebraska",31165,2013,5,789660.5,437513.9
"Nebraska",31165,2014,6,906062.5,175834.7
"Nebraska",31165,2015,3,530476.3,448657
"Nebraska",31165,2016,5,666823.5,305290.5
"Nebraska",31165,2017,9,464919.2,487674.5
"Nebraska",31165,2018,14,263611.8,385357.3
"Nebraska",31165,2019,15,114214.6,246528.9
"Nebraska",31165,2021,10,653926,424149.8
"Nebraska",31165,2022,7,966733.8,49181.5
"Nebraska",31167,2008,4,201772.2,0
"Nebraska",31167,2009,6,176190.6,23088.4
"Nebraska",31167,2010,7,145588.9,77566.8
"Nebraska",31167,2011,11,151222.7,74277.9
"Nebraska",31167,2012,2,150757.1,1921
"Nebraska",31167,2013,3,137830.5,110750.3
"Nebraska",31167,2014,4,178608.6,46327.2
"Nebraska",31167,2015,6,103352.8,75339.4
"Nebraska",31167,2016,5,197610.8,9305.1
"Nebraska",31167,2017,9,135997.8,98709.4
"Nebraska",31167,2018,6,101274,110090.6
"Nebraska",31167,2019,8,171933.2,67477.3
"Nebraska",31167,2020,3,73781.4,110843.4
"Nebraska",31167,2021,11,190248.9,38218.5
"Nebraska",31167,2022,8,179100.5,46195.5
"Nebraska",31169,2008,7,242684.2,21024.7
"Nebraska",31169,2009,7,241949.1,34010.2
"Nebraska",31169,2010,4,191144.2,108235.1
"Nebraska",31169,2011,15,245888.7,25438.4
"Nebraska",31169,2012,2,254214.7,138.7
"Nebraska",31169,2013,3,255113,533.4
"Nebraska",31169,2014,3,164687.4,136323.5
"Nebraska",31169,2015,1,255421,NA
"Nebraska",31169,2016,1,255421,NA
"Nebraska",31169,2017,4,249175.4,12491.1
"Nebraska",31169,2018,3,253616.8,3125
"Nebraska",31169,2019,6,249512.1,14473.8
"Nebraska",31169,2020,2,255421,0
"Nebraska",31169,2021,14,255355,246.9
"Nebraska",31169,2022,6,255421,0
"Nebraska",31171,2008,6,323658.7,20491.1
"Nebraska",31171,2009,4,254782.1,158566.8
"Nebraska",31171,2010,3,286122.2,80757.7
"Nebraska",31171,2011,9,299633.6,103295.8
"Nebraska",31171,2012,1,334065.5,NA
"Nebraska",31171,2013,4,334065.5,0
"Nebraska",31171,2014,4,333593,945
"Nebraska",31171,2015,2,184986.4,208156.8
"Nebraska",31171,2016,9,312233.9,49958.6
"Nebraska",31171,2017,9,222664.2,144022.5
"Nebraska",31171,2018,3,334065.5,0
"Nebraska",31171,2019,11,326274.9,23558.6
"Nebraska",31171,2020,2,328522.8,7838.5
"Nebraska",31171,2021,9,267022.5,133258.2
"Nebraska",31171,2022,9,293310.3,98615.6
"Nebraska",31173,2008,4,186861,0
"Nebraska",31173,2009,8,95210.6,78895.4
"Nebraska",31173,2010,8,121618.2,90075.1
"Nebraska",31173,2011,8,144785.5,71692.8
"Nebraska",31173,2012,3,22425.2,11096
"Nebraska",31173,2013,6,77913.4,68553.2
"Nebraska",31173,2014,5,102370.4,89217.2
"Nebraska",31173,2015,5,101438.4,69018.5
"Nebraska",31173,2016,5,186792.5,153.1
"Nebraska",31173,2017,11,131196.2,81863.1
"Nebraska",31173,2018,7,100553.1,86888.3
"Nebraska",31173,2019,8,167496.1,42060.9
"Nebraska",31173,2020,3,128322.8,101391.1
"Nebraska",31173,2021,11,170638.8,44200.1
"Nebraska",31173,2022,8,144795.2,77989.7
"Nebraska",31175,2008,5,249464.7,32902.3
"Nebraska",31175,2009,4,264179,0
"Nebraska",31175,2010,2,259236.5,6989.8
"Nebraska",31175,2011,12,221149.4,87984
"Nebraska",31175,2012,1,264179,NA
"Nebraska",31175,2013,4,264179,0
"Nebraska",31175,2014,3,264179,0
"Nebraska",31175,2015,1,264179,NA
"Nebraska",31175,2016,4,264179,0
"Nebraska",31175,2017,6,234044.1,73815.1
"Nebraska",31175,2018,2,264179,0
"Nebraska",31175,2019,8,246118.5,47616.1
"Nebraska",31175,2020,3,264179,0
"Nebraska",31175,2021,12,264179,0
"Nebraska",31175,2022,14,248660.5,26647
"Nebraska",31177,2008,4,174220.1,8927.9
"Nebraska",31177,2009,5,86459.3,87438.3
"Nebraska",31177,2010,12,88140.4,88661.3
"Nebraska",31177,2011,9,117435.9,63084.5
"Nebraska",31177,2012,3,55850.2,56267.6
"Nebraska",31177,2013,4,89725,99081.2
"Nebraska",31177,2014,2,181944.1,0
"Nebraska",31177,2015,3,90813.7,79133
"Nebraska",31177,2016,5,154027.2,33839.3
"Nebraska",31177,2017,7,128743.8,76778.8
"Nebraska",31177,2018,3,181944.1,0
"Nebraska",31177,2019,7,114807.2,59584.7
"Nebraska",31177,2020,6,47234.3,74726
"Nebraska",31177,2021,12,160382.5,53630.5
"Nebraska",31177,2022,7,165171.1,44377.3
"Nebraska",31179,2008,4,209429,0
"Nebraska",31179,2009,6,103700.5,101590
"Nebraska",31179,2010,7,159891.8,79643.1
"Nebraska",31179,2011,11,144518.4,92705
"Nebraska",31179,2012,2,7612.8,3487.2
"Nebraska",31179,2013,3,198148.4,19538.6
"Nebraska",31179,2014,4,198817.9,21222.2
"Nebraska",31179,2015,6,60447.1,87462.7
"Nebraska",31179,2016,5,209429,0
"Nebraska",31179,2017,11,172612.5,45086.8
"Nebraska",31179,2018,7,164002.3,42846.3
"Nebraska",31179,2019,8,183923.2,60935.8
"Nebraska",31179,2020,3,176002.2,33221.2
"Nebraska",31179,2021,10,201995.1,23508
"Nebraska",31179,2022,7,204781.6,12295.9
"Nebraska",31181,2008,4,255408.1,0
"Nebraska",31181,2009,6,229823.9,60154.4
"Nebraska",31181,2010,3,160656.2,139542.3
"Nebraska",31181,2011,10,189783.6,106953.9
"Nebraska",31181,2012,3,220204,30580.4
"Nebraska",31181,2013,3,255408.1,0
"Nebraska",31181,2014,3,201996,92512.5
"Nebraska",31181,2015,3,107204.8,130868.8
"Nebraska",31181,2016,2,224848.5,43217.8
"Nebraska",31181,2017,5,235170.1,38861.6
"Nebraska",31181,2018,2,255408.1,0
"Nebraska",31181,2019,8,191762.6,70533.7
"Nebraska",31181,2020,2,206104.6,69725.7
"Nebraska",31181,2021,14,237693.6,66281.8
"Nebraska",31181,2022,6,255408.1,0
"Nebraska",31183,2008,5,215618.7,120324.7
"Nebraska",31183,2009,4,242861.5,53136.1
"Nebraska",31183,2010,4,76122.3,129047.4
"Nebraska",31183,2011,13,189579.9,102242.6
"Nebraska",31183,2012,3,33081.9,23995.9
"Nebraska",31183,2013,4,269429.5,0
"Nebraska",31183,2014,3,269429.5,0
"Nebraska",31183,2015,1,259190.7,NA
"Nebraska",31183,2016,5,217631.4,115824.1
"Nebraska",31183,2017,7,222920.6,93956.2
"Nebraska",31183,2018,3,269418.9,18.4
"Nebraska",31183,2019,12,186343.5,123295.6
"Nebraska",31183,2020,5,165933.7,141776
"Nebraska",31183,2021,12,259302.2,18911.9
"Nebraska",31183,2022,15,152239.1,131062.5
"Nebraska",31185,2008,4,261082.6,0
"Nebraska",31185,2009,6,232643,60147.2
"Nebraska",31185,2010,2,225266.9,50651.1
"Nebraska",31185,2011,14,244825,29264.9
"Nebraska",31185,2012,3,215188.4,79491.1
"Nebraska",31185,2013,3,261082.6,0
"Nebraska",31185,2014,3,171865.4,142651.5
"Nebraska",31185,2015,3,260587.9,856.9
"Nebraska",31185,2016,2,130922.5,184074.2
"Nebraska",31185,2017,5,261082.6,0
"Nebraska",31185,2018,3,225253.3,62058.2
"Nebraska",31185,2019,6,216889.3,103534
"Nebraska",31185,2020,3,256428.5,3788.3
"Nebraska",31185,2021,13,260750,1199.2
"Nebraska",31185,2022,12,217214,72005
"Nevada",32001,2008,5,1212838.2,1045132.7
"Nevada",32001,2009,9,1962964.4,691601.6
"Nevada",32001,2010,4,1176162.7,982122.9
"Nevada",32001,2011,6,1259811.6,919252.5
"Nevada",32001,2012,3,416294.5,262471.8
"Nevada",32001,2013,30,1809503,603013.8
"Nevada",32001,2014,8,668922.3,501030.2
"Nevada",32001,2015,15,1189634.5,826521.7
"Nevada",32001,2016,11,878103.3,868299
"Nevada",32001,2017,5,1388805.6,698263.6
"Nevada",32001,2018,13,987125.6,580167.3
"Nevada",32001,2019,12,995129.4,664906.2
"Nevada",32001,2020,6,610108.7,498896.8
"Nevada",32001,2021,9,443766.5,582708.5
"Nevada",32001,2022,20,1181235.5,820894.6
"Nevada",32003,2008,8,434280,1123145.1
"Nevada",32003,2009,14,582994.6,1133855.5
"Nevada",32003,2010,6,2411968.9,1251216.1
"Nevada",32003,2011,20,1427769.8,1408055.8
"Nevada",32003,2012,8,442156.1,1099874.5
"Nevada",32003,2013,24,1881216.2,1445568.2
"Nevada",32003,2014,8,1992919.6,1597481.2
"Nevada",32003,2015,8,1675095.8,1638896.6
"Nevada",32003,2016,6,1121355.6,1105078.5
"Nevada",32003,2017,12,189299.5,420164.4
"Nevada",32003,2018,13,2213701.5,1136694.3
"Nevada",32003,2019,7,1854977,1600388.5
"Nevada",32003,2020,7,951659.3,1264148.5
"Nevada",32003,2021,9,208413.2,223162.3
"Nevada",32003,2022,15,963072.8,1147642.8
"Nevada",32005,2008,5,193917.9,167694.5
"Nevada",32005,2009,8,163786.2,130716.4
"Nevada",32005,2010,5,192216.3,170051.1
"Nevada",32005,2011,6,265356.8,124992.1
"Nevada",32005,2012,3,112307.1,176736.3
"Nevada",32005,2013,21,267624.2,101454.3
"Nevada",32005,2014,4,9456,6314.7
"Nevada",32005,2015,17,287178.8,38130
"Nevada",32005,2016,3,316384.6,0
"Nevada",32005,2017,7,211596.5,125113
"Nevada",32005,2018,11,167976.1,130964.4
"Nevada",32005,2019,14,225389.9,128477.3
"Nevada",32005,2020,3,253221.9,59797.3
"Nevada",32005,2021,4,75878.4,101641.3
"Nevada",32005,2022,18,223852,95101.6
"Nevada",32007,2008,9,1683915.4,1563207.5
"Nevada",32007,2009,16,2951288.6,2675278.7
"Nevada",32007,2010,6,4162773.4,4045269.6
"Nevada",32007,2011,11,3190390.2,3239080.2
"Nevada",32007,2012,2,4336337.4,4977807.4
"Nevada",32007,2013,47,4091943.2,3393283.7
"Nevada",32007,2014,10,1750345.7,1294772.4
"Nevada",32007,2015,18,3928365.1,3174555.6
"Nevada",32007,2016,17,3511061.5,2882838.2
"Nevada",32007,2017,6,3241772.3,2408592.6
"Nevada",32007,2018,7,1230364.8,1282314.5
"Nevada",32007,2019,12,1511825.6,1740581.5
"Nevada",32007,2020,3,2571187.1,2205450.4
"Nevada",32007,2021,11,1740381.2,1768809.3
"Nevada",32007,2022,18,1964999.9,2992390.4
"Nevada",32009,2008,5,1464417,56194
"Nevada",32009,2009,11,578998.2,722017
"Nevada",32009,2010,8,452604.6,641302.5
"Nevada",32009,2011,15,1089617.1,453444.2
"Nevada",32009,2012,9,1322230.4,147911.7
"Nevada",32009,2013,25,733287.8,676988.9
"Nevada",32009,2014,8,884384.2,692272.1
"Nevada",32009,2015,10,873672.6,626986.2
"Nevada",32009,2016,7,1070830.8,709877.6
"Nevada",32009,2017,8,824212,588294.9
"Nevada",32009,2018,17,900081.1,518820
"Nevada",32009,2019,13,845094.7,565593.8
"Nevada",32009,2020,2,856072.5,897286.3
"Nevada",32009,2021,4,1455855.2,61274.6
"Nevada",32009,2022,20,646920.7,486923.4
"Nevada",32011,2008,5,1064772.5,952422.1
"Nevada",32011,2009,11,1208158.8,764576.6
"Nevada",32011,2010,3,1535005.6,269829.8
"Nevada",32011,2011,5,962394.7,834291.4
"Nevada",32011,2012,2,723391.6,232119
"Nevada",32011,2013,31,945134.5,750613.9
"Nevada",32011,2014,4,37386.2,17542.3
"Nevada",32011,2015,12,747370.9,749833.1
"Nevada",32011,2016,11,1766753,177599.8
"Nevada",32011,2017,2,485416.6,684107.5
"Nevada",32011,2018,5,643628.7,863115.1
"Nevada",32011,2019,4,1256444.1,395660.2
"Nevada",32011,2020,4,889260.7,592134
"Nevada",32011,2021,7,844111.7,780073.8
"Nevada",32011,2022,11,711969.1,900690.9
"Nevada",32013,2008,6,3221720,1172776.4
"Nevada",32013,2009,8,3045271.4,1937513.9
"Nevada",32013,2010,3,4450634.9,0
"Nevada",32013,2011,7,2403626.1,1333355
"Nevada",32013,2012,1,4450634.9,NA
"Nevada",32013,2013,34,3510125.9,1535664.6
"Nevada",32013,2014,6,568571.1,597521.3
"Nevada",32013,2015,15,2406955.6,1800338.2
"Nevada",32013,2016,7,3284414.8,1344097.5
"Nevada",32013,2017,10,1308053,1626335.2
"Nevada",32013,2018,6,968316.2,1228563.9
"Nevada",32013,2019,4,1935196.3,1545702.3
"Nevada",32013,2020,4,1786821,1734042.6
"Nevada",32013,2021,19,1134614.5,1195936
"Nevada",32013,2022,19,2357522,1249347.1
"Nevada",32015,2008,5,1262268,1176332.1
"Nevada",32015,2009,13,1330794.6,702523.4
"Nevada",32015,2010,3,1428641.4,871564.6
"Nevada",32015,2011,5,1003106.4,1108897.3
"Nevada",32015,2012,2,503934.9,596103
"Nevada",32015,2013,25,1668708.9,656371.7
"Nevada",32015,2015,7,1415118,943908
"Nevada",32015,2016,11,1883194.7,896118.4
"Nevada",32015,2017,4,884688,897169.2
"Nevada",32015,2018,6,525234,828622
"Nevada",32015,2019,7,1302459.6,1099590.5
"Nevada",32015,2020,5,1238697.5,1048480.5
"Nevada",32015,2021,11,1013724.1,840563.5
"Nevada",32015,2022,18,1251812.2,849900.6
"Nevada",32017,2008,4,965908.4,1496071.5
"Nevada",32017,2009,14,892309.2,1273089.4
"Nevada",32017,2010,6,2904347.2,1008784.5
"Nevada",32017,2011,21,2048734.5,1182970.6
"Nevada",32017,2012,6,1942278.6,910526.5
"Nevada",32017,2013,28,2219404.6,1784217.5
"Nevada",32017,2014,5,2689879.2,1280218.8
"Nevada",32017,2015,8,2198755.3,1837081.8
"Nevada",32017,2016,13,945115.5,556352.7
"Nevada",32017,2017,6,314786.5,260180.1
"Nevada",32017,2018,11,377764.3,613833.4
"Nevada",32017,2019,8,1886706.3,1292084.4
"Nevada",32017,2020,4,1452489.3,1610307.5
"Nevada",32017,2021,5,177570.7,144724.3
"Nevada",32017,2022,5,174122.9,99469.6
"Nevada",32019,2008,3,835106.1,60677.5
"Nevada",32019,2009,8,652844.3,138908.7
"Nevada",32019,2010,3,769434.5,99048.1
"Nevada",32019,2011,8,508205.8,404419.8
"Nevada",32019,2012,4,163448.3,253520.4
"Nevada",32019,2013,26,650204.1,290884.2
"Nevada",32019,2014,4,6587.6,3326.8
"Nevada",32019,2015,17,619794.1,240508.2
"Nevada",32019,2016,4,665487.9,410234
"Nevada",32019,2017,9,506854.2,327919.6
"Nevada",32019,2018,12,480234.7,267240.1
"Nevada",32019,2019,17,470683.9,316626
"Nevada",32019,2020,3,323017.1,474396.6
"Nevada",32019,2021,4,129368.8,185361.5
"Nevada",32019,2022,17,446952.9,212716.1
"Nevada",32021,2008,6,383926.4,658117.2
"Nevada",32021,2009,9,1115075.2,475595
"Nevada",32021,2010,6,380569.9,660413.7
"Nevada",32021,2011,8,989281.8,530588.5
"Nevada",32021,2012,6,750989.1,417111
"Nevada",32021,2013,24,1181946.5,565763.9
"Nevada",32021,2014,5,534370.1,285017.5
"Nevada",32021,2015,14,796665.5,680574.8
"Nevada",32021,2016,8,501535.4,675933
"Nevada",32021,2017,11,1041068.8,478697.8
"Nevada",32021,2018,12,800031.9,786620.5
"Nevada",32021,2019,14,866713.8,728218.4
"Nevada",32021,2020,2,862530,755120.3
"Nevada",32021,2021,4,1249852.1,257761
"Nevada",32021,2022,22,867685,621252
"Nevada",32023,2008,7,3168789.2,1999030.6
"Nevada",32023,2009,19,2756330.8,2150891.5
"Nevada",32023,2010,3,5790048,1630928.3
"Nevada",32023,2011,16,4060237.6,2612959.2
"Nevada",32023,2012,12,2562658.4,2632638.8
"Nevada",32023,2013,32,2939404.8,3235705.2
"Nevada",32023,2014,7,239056.5,213486
"Nevada",32023,2015,10,1905368.9,3040548.6
"Nevada",32023,2016,11,4786106.4,1368520.3
"Nevada",32023,2017,9,794664.1,886401.3
"Nevada",32023,2018,18,781008.4,1275952.4
"Nevada",32023,2019,12,1221557.6,1099514.4
"Nevada",32023,2020,2,4734048,2664160.1
"Nevada",32023,2021,7,2389807.2,2794328.6
"Nevada",32023,2022,26,1290803.3,1447253.4
"Nevada",32027,2008,4,1734903.1,1233814.9
"Nevada",32027,2009,8,2645199.6,130841.8
"Nevada",32027,2010,4,1992139,1327593
"Nevada",32027,2011,5,911886.5,958458.2
"Nevada",32027,2012,2,1421798,1569815.9
"Nevada",32027,2013,33,2330958.4,750536.1
